  20   28  1  1 1 0  0.0000    0.1160      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  21   23  1  1 1 0  0.0000    0.0414      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  21   27  1  1 1 0  0.0000    0.0420      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  21   29  1  1 1 1  0.0000    0.1763      0.0        0     0     0    0 0  0.968     0.0 0.0    0.0     0.0    0.0   0.0
  23   24  1  1 1 0  0.2198    0.0379      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  23   29  1  1 1 0  0.3202    0.1731      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  24   30  1  1 1 0  0.2399    0.1852      0.0        0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  28   29  1  1 1 0  0.0636    0.1983      0.0428     0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
  29   30  1  1 1 0  0.0169    0.0575      0.0130     0     0     0    0 0  0.0       0.0 0.0    0.0     0.0    0.0   0.0
-999
LOSS ZONES FOLLOWS                     1 ITEMS
  1 IEEE 30 BUS
-99
INTERCHANGE DATA FOLLOWS                 1 ITEMS
-9
 1    2 Claytor  132    0.0  999.99  IEEE30  IEEE 30 Bus Test Case
TIE LINES FOLLOWS                     0 ITEMS
-999
END OF DATA
